 2.48885731828239E+00 -2.28106976083395E-01
 2.51188643150958E+00 -2.16593131439479E-01
 2.53512863049791E+00 -2.05094819749997E-01
 2.55858588690565E+00 -1.93614194638930E-01
 2.58226019063460E+00 -1.82153370767014E-01
 2.60615354999889E+00 -1.70714423485010E-01
 2.63026799189538E+00 -1.59299388519619E-01
 2.65460556197554E+00 -1.47910261691590E-01
 2.67916832481903E+00 -1.36548998665569E-01
 2.70395836410884E+00 -1.25217514731165E-01
 2.72897778280804E+00 -1.13917684614747E-01
 2.75422870333817E+00 -1.02651342321425E-01
 2.77971326775929E+00 -9.14202810066584E-02
 2.80543363795171E+00 -8.02262528769367E-02
 2.83139199579938E+00 -6.90709691189274E-02
 2.85759054337495E+00 -5.79560998565120E-02
 2.88403150312661E+00 -4.68832741350760E-02
 2.91071711806660E+00 -3.58540799324409E-02
 2.93764965196153E+00 -2.48700641957903E-02
 2.96483138952434E+00 -1.39327329039474E-02
 2.99226463660819E+00 -3.04355115434338E-03
 3.01995172040202E+00  7.79605672598834E-03
 3.04789498962798E+00  1.85847070460636E-02
 3.07609681474071E+00  2.93210565939266E-02
 3.10455958812836E+00  4.00038024576332E-02
 3.13328572431559E+00  5.06316818249389E-02
 3.16227766016838E+00  6.12034717623635E-02
 3.19153785510076E+00  7.17179889743447E-02
 3.22106879128343E+00  8.21740895431597E-02
 3.25087297385434E+00  9.25706686503166E-02
 3.28095293113119E+00  1.02906660280102E-01
 3.31131121482591E+00  1.13181036905988E-01
 3.34195040026114E+00  1.23392809160574E-01
 3.37287308658869E+00  1.33541025489762E-01
 3.40408189701001E+00  1.43624771791839E-01
 3.43557947899875E+00  1.53643171042154E-01
 3.46736850452532E+00  1.63595382904049E-01
 3.49945167028357E+00  1.73480603326733E-01
 3.53183169791957E+00  1.83298064130731E-01
 3.56451133426244E+00  1.93047032581590E-01
 3.59749335155742E+00  2.02726810952471E-01
 3.63078054770101E+00  2.12336736076269E-01
 3.66437574647833E+00  2.21876178887894E-01
 3.69828179780266E+00  2.31344543957327E-01
 3.73250157795721E+00  2.40741269014072E-01
 3.76703798983909E+00  2.50065824463595E-01
 3.80189396320561E+00  2.59317712896341E-01
 3.83707245492279E+00  2.68496468589922E-01
 3.87257644921617E+00  2.77601657005024E-01
 3.90840895792402E+00  2.86632874275615E-01
 3.94457302075278E+00  2.95589746693976E-01
 3.98107170553497E+00  3.04471930191104E-01
 4.01790810848940E+00  3.13279109813014E-01
 4.05508535448384E+00  3.22010999193426E-01
 4.09260659730011E+00  3.30667340023367E-01
 4.13047501990161E+00  3.39247901518147E-01
 4.16869383470335E+00  3.47752479882188E-01
 4.20726628384444E+00  3.56180897772183E-01
 4.24619563946313E+00  3.64533003758997E-01
 4.28548520397440E+00  3.72808671788780E-01
 4.32513831035009E+00  3.81007800643687E-01
 4.36515832240166E+00  3.89130313402626E-01
 4.40554863506553E+00  3.97176156902426E-01
 4.44631267469109E+00  4.05145301199796E-01
 4.48745389933132E+00  4.13037739034464E-01
 4.52897579903621E+00  4.20853485293834E-01
 4.57088189614875E+00  4.28592576479513E-01
 4.61317574560380E+00  4.36255070176032E-01
 4.65586093522959E+00  4.43841044522084E-01
 4.69894108605216E+00  4.51350597684576E-01
 4.74241985260245E+00  4.58783847335805E-01
 4.78630092322638E+00  4.66140930134007E-01
 4.83058802039773E+00  4.73422001207579E-01
 4.87528490103387E+00  4.80627233643203E-01
 4.92039535681451E+00  4.87756817978140E-01
 4.96592321450336E+00  4.94810961696903E-01
 5.01187233627272E+00  5.01789888732542E-01
 5.05824662003114E+00  5.08693838972747E-01
 5.10504999975406E+00  5.15523067770968E-01
 5.15228644581757E+00  5.22277845462736E-01
 5.19995996533516E+00  5.28958456887356E-01
 5.24807460249773E+00  5.35565200915157E-01
 5.29663443891658E+00  5.42098389980424E-01
 5.34564359396972E+00  5.48558349620177E-01
 5.39510622515128E+00  5.54945418018937E-01
 5.44502652842421E+00  5.61259945559577E-01
 5.49540873857625E+00  5.67502294380401E-01
 5.54625712957911E+00  5.73672837938546E-01
 5.59757601495110E+00  5.79771960579800E-01
 5.64936974812303E+00  5.85800057114933E-01
 5.70164272280748E+00  5.91757532402615E-01
 5.75439937337157E+00  5.97644800938999E-01
 5.80764417521312E+00  6.03462286454018E-01
 5.86138164514029E+00  6.09210421514477E-01
 5.91561634175474E+00  6.14889647133961E-01
 5.97035286583837E+00  6.20500412389615E-01
 6.02559586074358E+00  6.26043174045834E-01
 6.08135001278718E+00  6.31518396184870E-01
 6.13762005164795E+00  6.36926549844405E-01
 6.19441075076782E+00  6.42268112662070E-01
 6.25172692775686E+00  6.47543568526951E-01
 6.30957344480194E+00  6.52753407238063E-01
 6.36795520907916E+00  6.57898124169788E-01
 6.42687717317020E+00  6.62978219944283E-01
 6.48634433548239E+00  6.67994200110827E-01
 6.54636174067275E+00  6.72946574832095E-01
 6.60693448007596E+00  6.77835858577334E-01
 6.66806769213622E+00  6.82662569822412E-01
 6.72976656284318E+00  6.87427230756704E-01
 6.79203632617184E+00  6.92130366996778E-01
 6.85488226452661E+00  6.96772507306840E-01
 6.91830970918936E+00  7.01354183325899E-01
 6.98232404077171E+00  7.05875929301586E-01
 7.04693068967147E+00  7.10338281830590E-01
 7.11213513653329E+00  7.14741779605651E-01
 7.17794291271361E+00  7.19086963169045E-01
 7.24435960074990E+00  7.23374374672511E-01
 7.31139083483417E+00  7.27604557643538E-01
 7.37904230129101E+00  7.31778056757970E-01
 7.44731973905989E+00  7.35895417618828E-01
 7.51622894018205E+00  7.39957186541310E-01
 7.58577575029184E+00  7.43963910343865E-01
 7.65596606911256E+00  7.47916136145293E-01
 7.72680585095702E+00  7.51814411167771E-01
 7.79830110523259E+00  7.55659282545741E-01
 7.87045789695098E+00  7.59451297140567E-01
 7.94328234724281E+00  7.63191001360893E-01
 8.01678063387679E+00  7.66878940988609E-01
 8.09095899178382E+00  7.70515661010340E-01
 8.16582371358592E+00  7.74101705454380E-01
 8.24138115013002E+00  7.77637617232980E-01
 8.31763771102671E+00  7.81123937989904E-01
 8.39459986519397E+00  7.84561207953163E-01
 8.47227414140596E+00  7.87949965792846E-01
 8.55066712884683E+00  7.91290748483949E-01
 8.62978547766970E+00  7.94584091174127E-01
 8.70963589956080E+00  7.97830527056261E-01
 8.79022516830884E+00  8.01030587245773E-01
 8.87156012037961E+00  8.04184800662579E-01
 8.95364765549594E+00  8.07293693917604E-01
 9.03649473722301E+00  8.10357791203767E-01
 9.12010839355910E+00  8.13377614191337E-01
 9.20449571753171E+00  8.16353681927594E-01
 9.28966386779936E+00  8.19286510740672E-01
 9.37562006925880E+00  8.22176614147536E-01
 9.46237161365793E+00  8.25024502765967E-01
 9.54992586021436E+00  8.27830684230496E-01
 9.63829023623970E+00  8.30595663112182E-01
 9.72747223776965E+00  8.33319940842164E-01
 9.81747943019984E+00  8.36004015638878E-01
 9.90831944892768E+00  8.38648382438881E-01
 1.00000000000000E+01  8.41253532831181E-01
 1.00925288607668E+01  8.43819954994986E-01
 1.01859138805412E+01  8.46348133640808E-01
 1.02801629812647E+01  8.48838549954817E-01
 1.03752841581801E+01  8.51291681546388E-01
 1.04712854805090E+01  8.53708002398736E-01
 1.05681750921366E+01  8.56087982822580E-01
 1.06659612123026E+01  8.58432089412743E-01
 1.07646521362984E+01  8.60740785007630E-01
 1.08642562361707E+01  8.63014528651479E-01
 1.09647819614319E+01  8.65253775559338E-01
 1.10662378397767E+01  8.67458977084676E-01
 1.11686324778056E+01  8.69630580689563E-01
 1.12719745617551E+01  8.71769029917343E-01
 1.13762728582343E+01  8.73874764367731E-01
 1.14815362149688E+01  8.75948219674264E-01
 1.15877735615513E+01  8.77989827484035E-01
 1.16949939101987E+01  8.80000015439649E-01
 1.18032063565173E+01  8.81979207163317E-01
 1.19124200802737E+01  8.83927822243054E-01
 1.20226443461741E+01  8.85846276220879E-01
 1.21338885046498E+01  8.87734980582987E-01
 1.22461619926505E+01  8.89594342751802E-01
 1.23594743344451E+01  8.91424766079884E-01
 1.24738351424294E+01  8.93226649845588E-01
 1.25892541179417E+01  8.95000389250459E-01
 1.27057410520854E+01  8.96746375418274E-01
 1.28233058265602E+01  8.98464995395689E-01
 1.29419584144999E+01  9.00156632154437E-01
 1.30617088813184E+01  9.01821664595014E-01
 1.31825673855641E+01  9.03460467551808E-01
 1.33045441797809E+01  9.05073411799616E-01
 1.34276496113786E+01  9.06660864061496E-01
 1.35518941235104E+01  9.08223187017912E-01
 1.36772882559585E+01  9.09760739317113E-01
 1.38038426460289E+01  9.11273875586706E-01
 1.39315680294530E+01  9.12762946446378E-01
 1.40604752412991E+01  9.14228298521710E-01
 1.41905752168909E+01  9.15670274459053E-01
 1.43218789927354E+01  9.17089212941417E-01
 1.44543977074593E+01  9.18485448705327E-01
 1.45881426027535E+01  9.19859312558608E-01
 1.47231250243272E+01  9.21211131399062E-01
 1.48593564228701E+01  9.22541228233991E-01
 1.49968483550237E+01  9.23849922200538E-01
 1.51356124843621E+01  9.25137528586791E-01
 1.52756605823807E+01  9.26404358853638E-01
 1.54170045294956E+01  9.27650720657312E-01
 1.55596563160508E+01  9.28876917872614E-01
 1.57036280433355E+01  9.30083250616767E-01
 1.58489319246111E+01  9.31270015273867E-01
 1.59955802861467E+01  9.32437504519913E-01
 1.61435855682649E+01  9.33586007348369E-01
 1.62929603263972E+01  9.34715809096239E-01
 1.64437172321493E+01  9.35827191470620E-01
 1.65958690743756E+01  9.36920432575710E-01
 1.67494287602644E+01  9.37995806940234E-01
 1.69044093164326E+01  9.39053585545273E-01
 1.70608238900312E+01  9.40094035852463E-01
 1.72186857498601E+01  9.41117421832536E-01
 1.73780082874938E+01  9.42124003994191E-01
 1.75388050184176E+01  9.43114039413255E-01
 1.77010895831742E+01  9.44087781762122E-01
 1.78648757485205E+01  9.45045481339448E-01
 1.80301774085957E+01  9.45987385100071E-01
 1.81970085860998E+01  9.46913736685143E-01
 1.83653834334835E+01  9.47824776452460E-01
 1.85353162341481E+01  9.48720741506948E-01
 1.87068214036580E+01  9.49601865731314E-01
 1.88799134909629E+01  9.50468379816824E-01
 1.90546071796325E+01  9.51320511294192E-01
 1.92309172891016E+01  9.52158484564582E-01
 1.94088587759278E+01  9.52982520930674E-01
 1.95884467350599E+01  9.53792838627810E-01
 1.97696964011186E+01  9.54589652855183E-01
 1.99526231496888E+01  9.55373175807064E-01
 2.01372424986239E+01  9.56143616704054E-01
 2.03235701093622E+01  9.56901181824337E-01
 2.05116217882557E+01  9.57646074534930E-01
 2.07014134879104E+01  9.58378495322922E-01
 2.08929613085404E+01  9.59098641826670E-01
 2.10862814993329E+01  9.59806708866960E-01
 2.12813904598271E+01  9.60502888478117E-01
 2.14783047413053E+01  9.61187369939041E-01
 2.16770410481969E+01  9.61860339804179E-01
 2.18776162394955E+01  9.62521981934403E-01
 2.20800473301890E+01  9.63172477527797E-01
 2.22843514927030E+01  9.63812005150340E-01
 2.24905460583578E+01  9.64440740766478E-01
 2.26986485188382E+01  9.65058857769570E-01
 2.29086765276777E+01  9.65666527012212E-01
 2.31206479017559E+01  9.66263916836411E-01
 2.33345806228100E+01  9.66851193103636E-01
 2.35504928389601E+01  9.67428519224692E-01
 2.37684028662488E+01  9.67996056189458E-01
 2.39883291901949E+01  9.68553962596450E-01
 2.42102904673618E+01  9.69102394682211E-01
 2.44343055269397E+01  9.69641506350535E-01
 2.46603933723434E+01  9.70171449201500E-01
 2.48885731828239E+01  9.70692372560318E-01
 2.51188643150958E+01  9.71204423505996E-01
 2.53512863049791E+01  9.71707746899794E-01
 2.55858588690565E+01  9.72202485413492E-01
 2.58226019063460E+01  9.72688779557441E-01
 2.60615354999889E+01  9.73166767708417E-01
 2.63026799189538E+01  9.73636586137255E-01
 2.65460556197554E+01  9.74098369036270E-01
 2.67916832481903E+01  9.74552248546460E-01
 2.70395836410884E+01  9.74998354784488E-01
 2.72897778280804E+01  9.75436815869438E-01
 2.75422870333817E+01  9.75867757949347E-01
 2.77971326775929E+01  9.76291305227504E-01
 2.80543363795171E+01  9.76707579988522E-01
 2.83139199579938E+01  9.77116702624174E-01
 2.85759054337495E+01  9.77518791658998E-01
 2.88403150312661E+01  9.77913963775658E-01
 2.91071711806661E+01  9.78302333840080E-01
 2.93764965196153E+01  9.78684014926330E-01
 2.96483138952434E+01  9.79059118341274E-01
 2.99226463660819E+01  9.79427753648978E-01
 3.01995172040202E+01  9.79790028694877E-01
 3.04789498962798E+01  9.80146049629697E-01
 3.07609681474071E+01  9.80495920933135E-01
 3.10455958812836E+01  9.80839745437295E-01
 3.13328572431559E+01  9.81177624349880E-01
 3.16227766016838E+01  9.81509657277137E-01
 3.19153785510076E+01  9.81835942246568E-01
 3.22106879128343E+01  9.82156575729383E-01
 3.25087297385434E+01  9.82471652662716E-01
 3.28095293113119E+01  9.82781266471600E-01
 3.31131121482591E+01  9.83085509090695E-01
 3.34195040026114E+01  9.83384470985769E-01
 3.37287308658869E+01  9.83678241174946E-01
 3.40408189701001E+01  9.83966907249704E-01
 3.43557947899875E+01  9.84250555395636E-01
 3.46736850452532E+01  9.84529270412969E-01
 3.49945167028357E+01  9.84803135736846E-01
 3.53183169791957E+01  9.85072233457363E-01
 3.56451133426244E+01  9.85336644339376E-01
 3.59749335155742E+01  9.85596447842068E-01
 3.63078054770101E+01  9.85851722138281E-01
 3.66437574647833E+01  9.86102544133609E-01
 3.69828179780266E+01  9.86348989485268E-01
 3.73250157795721E+01  9.86591132620726E-01
 3.76703798983909E+01  9.86829046756104E-01
 3.80189396320561E+01  9.87062803914349E-01
 3.83707245492279E+01  9.87292474943183E-01
 3.87257644921617E+01  9.87518129532815E-01
 3.90840895792402E+01  9.87739836233442E-01
 3.94457302075279E+01  9.87957662472516E-01
 3.98107170553497E+01  9.88171674571796E-01
 4.01790810848940E+01  9.88381937764174E-01
 4.05508535448384E+01  9.88588516210292E-01
 4.09260659730011E+01  9.88791473014929E-01
 4.13047501990161E+01  9.88990870243189E-01
 4.16869383470336E+01  9.89186768936461E-01
 4.20726628384444E+01  9.89379229128176E-01
 4.24619563946313E+01  9.89568309859353E-01
 4.28548520397440E+01  9.89754069193937E-01
 4.32513831035009E+01  9.89936564233926E-01
 4.36515832240166E+01  9.90115851134305E-01
 4.40554863506553E+01  9.90291985117762E-01
 4.44631267469109E+01  9.90465020489220E-01
 4.48745389933132E+01  9.90635010650159E-01
 4.52897579903621E+01  9.90802008112742E-01
 4.57088189614875E+01  9.90966064513753E-01
 4.61317574560380E+01  9.91127230628337E-01
 4.65586093522959E+01  9.91285556383544E-01
 4.69894108605216E+01  9.91441090871699E-01
 4.74241985260245E+01  9.91593882363567E-01
 4.78630092322638E+01  9.91743978321344E-01
 4.83058802039773E+01  9.91891425411460E-01
 4.87528490103387E+01  9.92036269517207E-01
 4.92039535681451E+01  9.92178555751173E-01
 4.96592321450336E+01  9.92318328467518E-01
 5.01187233627273E+01  9.92455631274056E-01
 5.05824662003114E+01  9.92590507044179E-01
 5.10504999975406E+01  9.92722997928593E-01
 5.15228644581757E+01  9.92853145366900E-01
 5.19995996533516E+01  9.92980990099002E-01
 5.24807460249773E+01  9.93106572176343E-01
 5.29663443891658E+01  9.93229930972981E-01
 5.34564359396972E+01  9.93351105196510E-01
 5.39510622515128E+01  9.93470132898808E-01
 5.44502652842421E+01  9.93587051486637E-01
 5.49540873857625E+01  9.93701897732077E-01
 5.54625712957911E+01  9.93814707782816E-01
 5.59757601495110E+01  9.93925517172279E-01
 5.64936974812303E+01  9.94034360829608E-01
 5.70164272280748E+01  9.94141273089498E-01
 5.75439937337157E+01  9.94246287701875E-01
 5.80764417521312E+01  9.94349437841441E-01
 5.86138164514029E+01  9.94450756117065E-01
 5.91561634175474E+01  9.94550274581040E-01
 5.97035286583837E+01  9.94648024738194E-01
 6.02559586074358E+01  9.94744037554871E-01
 6.08135001278718E+01  9.94838343467760E-01
 6.13762005164795E+01  9.94930972392611E-01
 6.19441075076782E+01  9.95021953732797E-01
 6.25172692775686E+01  9.95111316387760E-01
 6.30957344480194E+01  9.95199088761321E-01
 6.36795520907916E+01  9.95285298769860E-01
 6.42687717317020E+01  9.95369973850376E-01
 6.48634433548239E+01  9.95453140968418E-01
 6.54636174067275E+01  9.95534826625898E-01
 6.60693448007596E+01  9.95615056868773E-01
 6.66806769213622E+01  9.95693857294622E-01
 6.72976656284318E+01  9.95771253060093E-01
 6.79203632617185E+01  9.95847268888238E-01
 6.85488226452662E+01  9.95921929075735E-01
 6.91830970918936E+01  9.95995257499997E-01
 6.98232404077171E+01  9.96067277626164E-01
 7.04693068967147E+01  9.96138012513995E-01
 7.11213513653329E+01  9.96207484824637E-01
 7.17794291271362E+01  9.96275716827305E-01
 7.24435960074990E+01  9.96342730405843E-01
 7.31139083483417E+01  9.96408547065182E-01
 7.37904230129101E+01  9.96473187937708E-01
 7.44731973905989E+01  9.96536673789510E-01
 7.51622894018205E+01  9.96599025026546E-01
 7.58577575029184E+01  9.96660261700699E-01
 7.65596606911256E+01  9.96720403515743E-01
 7.72680585095702E+01  9.96779469833208E-01
 7.79830110523258E+01  9.96837479678159E-01
 7.87045789695099E+01  9.96894451744873E-01
 7.94328234724281E+01  9.96950404402434E-01
 8.01678063387679E+01  9.97005355700227E-01
 8.09095899178382E+01  9.97059323373358E-01
 8.16582371358592E+01  9.97112324847971E-01
 8.24138115013002E+01  9.97164377246492E-01
 8.31763771102671E+01  9.97215497392779E-01
 8.39459986519397E+01  9.97265701817196E-01
 8.47227414140596E+01  9.97315006761597E-01
 8.55066712884683E+01  9.97363428184235E-01
 8.62978547766970E+01  9.97410981764590E-01
 8.70963589956081E+01  9.97457682908115E-01
 8.79022516830884E+01  9.97503546750910E-01
 8.87156012037961E+01  9.97548588164315E-01
 8.95364765549594E+01  9.97592821759428E-01
 9.03649473722301E+01  9.97636261891555E-01
 9.12010839355910E+01  9.97678922664579E-01
 9.20449571753171E+01  9.97720817935261E-01
 9.28966386779936E+01  9.97761961317473E-01
 9.37562006925880E+01  9.97802366186356E-01
 9.46237161365793E+01  9.97842045682414E-01
 9.54992586021436E+01  9.97881012715536E-01
 9.63829023623970E+01  9.97919279968957E-01
 9.72747223776965E+01  9.97956859903150E-01
 9.81747943019984E+01  9.97993764759652E-01
 9.90831944892768E+01  9.98030006564833E-01
 1.00000000000000E+02  9.98065597133594E-01
